site,unit,date,total_kwh,avg_kw,max_hour_kw,min_hour_kw
경상대태양광,1,2023-03-25,1742.832,73,238.39,2.16
경상대태양광,1,2023-03-26,4151.232,173,612.07,1.51
경상대태양광,1,2023-03-27,5140.8,214,697.1,3.888
경상대태양광,1,2023-03-28,4776.336,199,660.6,5.832
경상대태양광,1,2023-03-29,4608.0,192,640.65,6.48
경상대태양광,1,2023-03-30,3389.832,141,476.2,7.272
경상대태양광,1,2023-03-31,4715.496,196,648.79,7.2
경상대태양광,1,2023-04-01,4367.664,182,580.53,7.56
경상대태양광,1,2023-04-02,4863.816,203,658.29,10.008
경상대태양광,1,2023-04-03,4770.288,199,648.5,8.856
경상대태양광,1,2023-04-04,2467.08,103,560.66,0.144
경상대태양광,1,2023-04-05,388.872,16,79.34,0.144
경상대태양광,1,2023-04-06,1669.608,70,368.71,5.976
경상대태양광,1,2023-04-07,4180.32,174,664.7,12.024
경상대태양광,1,2023-04-08,0.0,0,0.0,0.0
경상대태양광,1,2023-04-09,0.0,0,0.0,0.0
경상대태양광,1,2023-04-10,3702.456,154,676.51,20.808
경상대태양광,1,2023-04-11,2277.0,95,560.08,1.656
경상대태양광,1,2023-04-12,5060.592,211,657.72,20.376
경상대태양광,1,2023-04-13,4773.888,199,641.8,17.64
경상대태양광,1,2023-04-14,1301.832,54,187.63,31.752
경상대태양광,1,2023-04-15,0.0,0,0.0,0.0
경상대태양광,1,2023-04-16,0.0,0,0.0,0.0
경상대태양광,1,2023-04-17,3163.896,132,643.89,23.76
경상대태양광,1,2023-04-18,803.592,33,111.74,0.36
경상대태양광,1,2023-04-19,697.248,29,90.64,5.832
경상대태양광,1,2023-04-20,4395.6,183,612.07,13.176
경상대태양광,1,2023-04-21,3162.816,132,617.25,19.584
경상대태양광,1,2023-04-22,0.0,0,0.0,0.0
경상대태양광,1,2023-04-23,0.0,0,0.0,0.0
경상대태양광,1,2023-04-24,1101.888,46,216.79,2.808
경상대태양광,1,2023-04-25,636.336,27,132.04,4.608
경상대태양광,1,2023-04-26,4850.424,202,636.62,22.896
경상대태양광,1,2023-04-27,5186.304,216,658.29,0.072
경상대태양광,1,2023-04-28,4460.184,186,680.32,0.072
경상대태양광,1,2023-04-29,0.0,0,0.0,0.0
경상대태양광,1,2023-04-30,0.0,0,0.0,0.0
경상대태양광,1,2023-05-01,0.0,0,0.0,0.0
경상대태양광,1,2023-05-02,3640.32,152,655.77,31.1
경상대태양광,1,2023-05-03,2761.632,115,432.79,0.86
경상대태양광,1,2023-05-04,518.76,22,111.38,6.552
경상대태양광,1,2023-05-05,0.0,0,0.0,0.0
경상대태양광,1,2023-05-06,0.0,0,0.0,0.0
경상대태양광,1,2023-05-07,0.0,0,0.0,0.0
경상대태양광,1,2023-05-08,0.0,0,0.0,0.0
경상대태양광,1,2023-05-09,0.0,0,0.0,0.0
경상대태양광,1,2023-05-10,2939.4,122,613.72,0.07
경상대태양광,1,2023-05-11,4550.616,190,593.56,1.512
경상대태양광,1,2023-05-12,3030.336,126,450.79,5.18
경상대태양광,1,2023-05-13,0.0,0,0.0,0.0
경상대태양광,1,2023-05-14,0.0,0,0.0,0.0
경상대태양광,1,2023-05-15,2722.608,113,560.16,0.72
경상대태양광,1,2023-05-16,4609.368,192,607.1,0.36
경상대태양광,1,2023-05-17,4912.056,205,643.32,0.864
경상대태양광,1,2023-05-18,1011.024,42,232.56,0.072
경상대태양광,1,2023-05-19,1797.768,75,287.78,1.872
경상대태양광,1,2023-05-20,0.0,0,0.0,0.0
경상대태양광,1,2023-05-21,0.0,0,0.0,0.0
경상대태양광,1,2023-05-22,746.784,31,179.85,2.664
경상대태양광,1,2023-05-23,4125.096,172,610.34,1.44
경상대태양광,1,2023-05-24,3975.192,166,583.41,1.152
경상대태양광,1,2023-05-25,4800.384,200,630.0,0.144
경상대태양광,1,2023-05-26,1704.96,71,362.8,1.656
경상대태양광,1,2023-05-27,0.0,0,0.0,0.0
경상대태양광,1,2023-05-28,0.0,0,0.0,0.0
경상대태양광,1,2023-05-29,0.0,0,0.0,0.0
경상대태양광,1,2023-05-30,1226.808,51,318.38,1.656
경상대태양광,1,2023-05-31,4961.376,207,617.18,1.512
경상대태양광,1,2023-06-01,782.208,33,106.63,0.5
경상대태양광,1,2023-06-02,4717.008,197,605.95,0.936
경상대태양광,1,2023-06-03,4396.608,183,564.4,2.88
경상대태양광,1,2023-06-04,4571.352,190,619.34,2.376
경상대태양광,1,2023-06-05,3022.344,126,450.36,3.168
경상대태양광,1,2023-06-06,3997.584,167,502.2,0.72
경상대태양광,1,2023-06-07,3982.608,166,518.83,0.576
경상대태양광,1,2023-06-08,3921.336,163,533.73,1.44
경상대태양광,1,2023-06-09,4062.168,169,554.83,3.888
경상대태양광,1,2023-06-10,4195.944,175,559.58,2.448
경상대태양광,1,2023-06-11,3606.336,150,477.72,1.224
경상대태양광,1,2023-06-12,3867.696,161,505.36,1.44
경상대태양광,1,2023-06-13,3816.432,159,508.68,2.376
경상대태양광,1,2023-06-14,3188.376,133,542.23,8.424
경상대태양광,1,2023-06-15,3037.392,127,463.03,0.288
경상대태양광,1,2023-06-16,4426.848,184,549.57,1.728
경상대태양광,1,2023-06-17,3959.424,165,541.36,1.296
경상대태양광,1,2023-06-18,4347.36,181,549.07,3.456
경상대태양광,1,2023-06-19,4118.4,172,540.72,3.456
경상대태양광,1,2023-06-20,3081.816,128,500.32,0.576
경상대태양광,1,2023-06-21,947.232,39,155.44,0.216
경상대태양광,1,2023-06-22,4174.416,174,554.97,3.312
경상대태양광,1,2023-06-23,3881.664,162,541.72,3.456
경상대태양광,1,2023-06-24,3745.296,156,532.87,1.872
경상대태양광,1,2023-06-25,2351.448,98,424.94,3.816
경상대태양광,1,2023-06-26,1631.232,68,338.11,0.864
경상대태양광,1,2023-06-27,3927.888,164,536.32,1.224
경상대태양광,1,2023-06-28,2953.728,123,556.27,3.312
경상대태양광,1,2023-06-29,1192.104,50,199.58,1.584
경상대태양광,1,2023-06-30,1193.544,50,185.11,1.584
경상대태양광,1,2023-07-01,1962.864,82,357.76,4.752
경상대태양광,1,2023-07-02,3171.456,132,520.56,1.872
경상대태양광,1,2023-07-03,3025.584,126,467.71,6.192
경상대태양광,1,2023-07-04,798.264,33,130.89,0.072
경상대태양광,1,2023-07-05,4463.208,186,567.07,4.608
경상대태양광,1,2023-07-06,3681.0,153,500.83,3.528
경상대태양광,1,2023-07-07,495.216,21,100.15,4.104
경상대태양광,1,2023-07-08,1019.808,42,163.08,0.936
경상대태양광,1,2023-07-09,1540.152,64,222.12,0.792
경상대태양광,1,2023-07-10,3191.112,133,467.2,0.504
경상대태양광,1,2023-07-11,1191.96,50,421.05,0.144
경상대태양광,1,2023-07-12,1625.328,68,230.18,5.256
경상대태양광,1,2023-07-13,1405.152,59,243.43,0.576
경상대태양광,1,2023-07-14,570.528,24,120.31,0.432
경상대태양광,1,2023-07-15,1741.536,73,238.89,0.288
경상대태양광,1,2023-07-16,771.912,32,261.64,0.648
경상대태양광,1,2023-07-17,2502.864,104,444.6,0.864
경상대태양광,1,2023-07-18,443.736,18,85.68,1.224
경상대태양광,1,2023-07-19,2414.736,101,364.6,0.504
경상대태양광,1,2023-07-20,3340.728,139,511.56,0.072
경상대태양광,1,2023-07-21,3266.136,136,499.1,2.52
경상대태양광,1,2023-07-22,1571.616,65,226.8,0.864
경상대태양광,1,2023-07-23,2393.136,100,417.38,7.56
경상대태양광,1,2023-07-24,1523.448,63,294.69,0.576
경상대태양광,1,2023-07-25,3340.08,139,526.89,0.072
경상대태양광,1,2023-07-26,3354.336,140,512.85,0.072
경상대태양광,1,2023-07-27,3917.304,163,512.49,5.904
경상대태양광,1,2023-07-28,2718.0,113,339.62,1.08
경상대태양광,1,2023-07-29,3946.968,164,509.18,1.584
경상대태양광,1,2023-07-30,3775.176,157,498.24,0.36
경상대태양광,1,2023-07-31,3795.48,158,500.25,0.144
경상대태양광,1,2023-08-01,3730.536,155,483.48,0.648
경상대태양광,1,2023-08-02,3795.696,158,496.87,1.152
경상대태양광,1,2023-08-03,3912.912,163,502.34,13.104
경상대태양광,1,2023-08-04,2790.72,116,463.17,10.44
경상대태양광,1,2023-08-05,3292.272,137,470.01,0.144
경상대태양광,1,2023-08-06,2595.96,108,358.7,9.936
경상대태양광,1,2023-08-07,2852.28,119,425.3,6.768
경상대태양광,1,2023-08-08,3385.8,141,496.44,10.368
경상대태양광,1,2023-08-09,493.848,21,66.45,0.36
경상대태양광,1,2023-08-10,1309.536,55,380.08,1.584
경상대태양광,1,2023-08-11,3950.064,165,510.91,18.288
경상대태양광,1,2023-08-12,3342.456,139,457.48,16.272
경상대태양광,1,2023-08-13,2951.424,123,371.52,0.072
경상대태양광,1,2023-08-14,3432.744,143,479.44,6.984
경상대태양광,1,2023-08-15,3153.6,131,457.2,5.832
경상대태양광,1,2023-08-16,2921.04,122,452.44,17.136
경상대태양광,1,2023-08-17,2109.384,88,338.4,1.872
경상대태양광,1,2023-08-18,2326.896,97,420.12,9.504
경상대태양광,1,2023-08-19,1813.68,76,330.04,3.816
경상대태양광,1,2023-08-20,3426.552,143,493.84,10.224
경상대태양광,1,2023-08-21,3515.616,146,509.32,14.616
경상대태양광,1,2023-08-22,3057.84,127,448.12,0.936
경상대태양광,1,2023-08-23,2936.808,122,435.45,7.272
경상대태양광,1,2023-08-24,1198.08,50,348.4,1.44
경상대태양광,1,2023-08-25,3653.064,152,485.71,11.232
경상대태양광,1,2023-08-26,3425.904,143,494.13,8.712
경상대태양광,1,2023-08-27,2493.216,104,433.65,9.864
경상대태양광,1,2023-08-28,1527.624,64,297.36,1.368
경상대태양광,1,2023-08-29,1470.96,61,378.72,0.504
경상대태양광,1,2023-08-30,650.808,27,156.81,0.072
경상대태양광,1,2023-08-31,0.0,0,0.0,0.0
경상대태양광,1,2023-09-01,0.0,0,0.0,0.0
경상대태양광,1,2023-09-02,0.0,0,0.0,0.0
경상대태양광,1,2023-09-03,0.0,0,0.0,0.0
경상대태양광,1,2023-09-04,0.0,0,0.0,0.0
경상대태양광,1,2023-09-05,0.0,0,0.0,0.0
경상대태양광,1,2023-09-06,0.0,0,0.0,0.0
경상대태양광,1,2023-09-07,0.0,0,0.0,0.0
경상대태양광,1,2023-09-08,0.0,0,0.0,0.0
경상대태양광,1,2023-09-09,0.0,0,0.0,0.0
경상대태양광,1,2023-09-10,0.0,0,0.0,0.0
경상대태양광,1,2023-09-11,0.0,0,0.0,0.0
경상대태양광,1,2023-09-12,1468.872,61,410.18,4.68
경상대태양광,1,2023-09-13,1237.104,52,208.08,1.296
경상대태양광,1,2023-09-14,834.624,35,155.8,1.8
경상대태양광,1,2023-09-15,819.648,34,153.28,0.36
경상대태양광,1,2023-09-16,288.72,12,62.85,0.072
경상대태양광,1,2023-09-17,1312.56,55,307.36,1.728
경상대태양광,1,2023-09-18,3285.504,137,486.0,2.304
경상대태양광,1,2023-09-19,2610.792,109,437.76,1.008
경상대태양광,1,2023-09-20,439.776,18,80.71,0.432
경상대태양광,1,2023-09-21,981.792,41,175.39,0.072
경상대태양광,1,2023-09-22,2597.256,108,448.41,0.144
경상대태양광,1,2023-09-23,2656.296,111,454.03,5.472
경상대태양광,1,2023-09-24,3613.248,151,516.81,0.576
경상대태양광,1,2023-09-25,1855.656,77,311.83,13.392
경상대태양광,1,2023-09-26,847.512,35,174.16,0.576
경상대태양광,1,2023-09-27,1763.64,73,339.76,3.384
경상대태양광,1,2023-09-28,0.0,0,0.0,0.0
경상대태양광,1,2023-09-29,0.0,0,0.0,0.0
경상대태양광,1,2023-09-30,0.0,0,0.0,0.0
경상대태양광,1,2023-10-01,0.0,0,0.0,0.0
경상대태양광,1,2023-10-02,0.0,0,0.0,0.0
경상대태양광,1,2023-10-03,0.0,0,0.0,0.0
경상대태양광,1,2023-10-04,3352.752,140,507.09,14.184
경상대태양광,1,2023-10-05,3665.088,153,549.93,0.576
경상대태양광,1,2023-10-06,2417.328,101,379.29,0.144
경상대태양광,1,2023-10-07,0.0,0,0.0,0.0
경상대태양광,1,2023-10-08,0.0,0,0.0,0.0
경상대태양광,1,2023-10-09,0.0,0,0.0,0.0
경상대태양광,1,2023-10-10,2311.704,96,513.79,27.936
경상대태양광,1,2023-10-11,3415.536,142,495.28,0.792
경상대태양광,1,2023-10-12,3522.888,147,507.52,0.576
경상대태양광,1,2023-10-13,2488.896,104,407.37,0.504
경상대태양광,1,2023-10-14,2760.408,115,517.53,22.464
경상대태양광,1,2023-10-15,3128.112,130,491.9,0.432
경상대태양광,1,2023-10-16,3485.16,145,510.12,0.432
경상대태양광,1,2023-10-17,3626.064,151,523.36,0.36
경상대태양광,1,2023-10-18,3469.176,145,520.34,0.36
경상대태양광,1,2023-10-19,2216.016,92,444.52,0.288
경상대태양광,1,2023-10-20,3220.272,134,553.53,2.736
경상대태양광,1,2023-10-21,3009.672,125,519.04,12.312
경상대태양광,1,2023-10-22,2457.792,102,346.89,0.072
경상대태양광,1,2023-10-23,3330.288,139,504.57,0.072
경상대태양광,1,2023-10-24,2601.936,108,506.08,8.784
경상대태양광,1,2023-10-25,3208.176,134,484.48,8.208
경상대태양광,1,2023-10-26,2912.832,121,458.85,7.272
경상대태양광,1,2023-10-27,3097.368,129,482.97,5.256
경상대태양광,1,2023-10-28,3027.096,126,481.46,4.032
경상대태양광,1,2023-10-29,2805.48,117,474.33,1.224
경상대태양광,1,2023-10-30,3028.536,126,466.12,5.04
경상대태양광,1,2023-10-31,3004.056,125,479.52,4.248
경상대태양광,1,2023-11-01,2929.896,122,446.32,3.888
경상대태양광,1,2023-11-02,2907.432,121,468.57,3.456
경상대태양광,1,2023-11-03,2839.896,118,446.54,2.88
경상대태양광,1,2023-11-04,1148.616,48,259.48,0.288
경상대태양광,1,2023-11-05,1386.504,58,367.92,3.672
경상대태양광,1,2023-11-06,1139.184,47,321.19,2.808
경상대태양광,1,2023-11-07,3246.624,135,509.61,2.664
경상대태양광,1,2023-11-08,3167.64,132,505.15,1.152
경상대태양광,1,2023-11-09,2076.84,87,458.49,0.432
경상대태양광,1,2023-11-10,2354.832,98,433.15,0.648
경상대태양광,1,2023-11-11,2606.832,109,453.74,1.584
경상대태양광,1,2023-11-12,3093.12,129,523.72,1.008
경상대태양광,1,2023-11-13,3350.736,140,531.5,1.08
경상대태양광,1,2023-11-14,3167.496,132,501.04,0.36
경상대태양광,1,2023-11-15,2964.096,124,478.8,0.936
경상대태양광,1,2023-11-16,624.816,26,179.06,0.648
경상대태양광,1,2023-11-17,2738.448,114,499.53,2.16
경상대태양광,1,2023-11-18,3058.272,127,486.36,0.576
경상대태양광,1,2023-11-19,2995.2,125,478.65,0.432
경상대태양광,1,2023-11-20,3051.864,127,491.11,0.288
경상대태양광,1,2023-11-21,2982.528,124,479.66,0.288
경상대태양광,1,2023-11-22,2871.288,120,476.35,0.216
경상대태양광,1,2023-11-23,2179.656,91,366.33,0.504
경상대태양광,1,2023-11-24,3102.912,129,511.2,0.288
경상대태양광,1,2023-11-25,3115.656,130,505.58,0.288
경상대태양광,1,2023-11-26,1440.576,60,262.72,1.08
경상대태양광,1,2023-11-27,1203.768,50,243.5,0.648
경상대태양광,1,2023-11-28,2836.872,118,485.42,0.216
경상대태양광,1,2023-11-29,1081.368,45,220.53,2.016
경상대태양광,1,2023-11-30,3015.72,126,505.72,0.288
경상대태양광,1,2023-12-01,2642.112,110,410.4,0.072
경상대태양광,1,2023-12-02,2787.48,116,479.59,0.216
경상대태양광,1,2023-12-03,2620.296,109,450.07,0.144
경상대태양광,1,2023-12-04,2682.864,112,462.74,0.144
경상대태양광,1,2023-12-05,2623.824,109,458.85,0.072
경상대태양광,1,2023-12-06,2.376,0,1.72,0.648
경상대태양광,1,2023-12-07,0.0,0,0.0,0.0
경상대태양광,1,2023-12-08,0.0,0,0.0,0.0
경상대태양광,1,2023-12-09,0.0,0,0.0,0.0
경상대태양광,1,2023-12-10,0.0,0,0.0,0.0
경상대태양광,1,2023-12-11,0.0,0,0.0,0.0
경상대태양광,1,2023-12-12,0.0,0,0.0,0.0
경상대태양광,1,2023-12-13,12.672,1,11.44,1.224
경상대태양광,1,2023-12-14,169.2,7,36.07,0.648
경상대태양광,1,2023-12-15,59.472,2,15.26,0.072
경상대태양광,1,2023-12-16,1399.968,58,382.17,0.072
경상대태양광,1,2023-12-17,2983.032,124,488.16,0.072
경상대태양광,1,2023-12-18,2069.208,86,407.37,1.368
경상대태양광,1,2023-12-19,1803.168,75,404.92,9.864
경상대태양광,1,2023-12-20,1536.624,64,341.35,0.288
경상대태양광,1,2023-12-21,2904.12,121,484.27,0.36
경상대태양광,1,2023-12-22,2974.176,124,502.48,0.288
경상대태양광,1,2023-12-23,2398.176,100,419.11,0.288
경상대태양광,1,2023-12-24,2325.528,97,459.86,0.576
경상대태양광,1,2023-12-25,2284.488,95,433.22,0.576
경상대태양광,1,2023-12-26,2530.584,105,457.2,0.504
경상대태양광,1,2023-12-27,2585.52,108,448.84,0.648
경상대태양광,1,2023-12-28,2476.224,103,434.52,0.288
경상대태양광,1,2023-12-29,2502.792,104,448.56,0.288
경상대태양광,1,2023-12-30,1817.712,76,342.07,0.144
경상대태양광,1,2023-12-31,2023.92,84,453.67,2.016
경상대태양광,1,2024-01-01,2232.72,93,429.62,0.216
경상대태양광,1,2024-01-02,2375.064,99,404.71,1.008
경상대태양광,1,2024-01-03,2094.192,87,396.43,2.376
경상대태양광,1,2024-01-04,2828.016,118,474.55,0.216
경상대태양광,1,2024-01-05,2534.688,106,446.54,2.016
경상대태양광,1,2024-01-06,2473.632,103,467.2,0.072
경상대태양광,1,2024-01-07,2895.408,121,495.28,0.072
경상대태양광,1,2024-01-08,2997.36,125,493.12,5.112
경상대태양광,1,2024-01-09,725.112,30,158.11,0.576
경상대태양광,1,2024-01-10,1428.552,60,322.34,0.072
경상대태양광,1,2024-01-11,2665.44,111,455.54,0.072
경상대태양광,1,2024-01-12,2494.656,104,427.89,6.336
경상대태양광,1,2024-01-13,2776.896,116,460.0,0.144
경상대태양광,1,2024-01-14,2509.2,105,434.52,0.072
경상대태양광,1,2024-01-15,2906.64,121,471.96,0.072
경상대태양광,1,2024-01-16,2867.256,119,499.24,0.072
경상대태양광,1,2024-01-17,565.128,24,143.06,3.6
경상대태양광,1,2024-01-18,151.992,6,34.56,0.216
경상대태양광,1,2024-01-19,975.168,41,184.32,7.704
경상대태양광,1,2024-01-20,195.12,8,40.53,1.296
경상대태양광,1,2024-01-21,1537.488,64,420.55,7.92
경상대태양광,1,2024-01-22,3168.432,132,546.55,17.208
경상대태양광,1,2024-01-23,3335.472,139,551.44,0.576
경상대태양광,1,2024-01-24,3597.12,150,560.16,1.944
경상대태양광,1,2024-01-25,2684.376,112,407.66,0.432
경상대태양광,1,2024-01-26,3297.168,137,526.6,0.72
경상대태양광,1,2024-01-27,3234.96,135,515.44,0.936
경상대태양광,1,2024-01-28,3319.56,138,533.37,0.936
경상대태양광,1,2024-01-29,3320.352,138,526.89,1.152
경상대태양광,1,2024-01-30,2818.08,117,515.16,0.144
경상대태양광,1,2024-01-31,2324.808,97,488.44,14.112
경상대태양광,1,2024-02-01,518.688,22,117.43,1.512
경상대태양광,1,2024-02-02,1524.6,64,359.71,6.624
경상대태양광,1,2024-02-03,812.088,34,142.41,0.072
경상대태양광,1,2024-02-04,1425.816,59,321.84,1.8
경상대태양광,1,2024-02-05,408.6,17,103.39,2.376
경상대태양광,1,2024-02-06,851.832,35,171.28,0.576
경상대태양광,1,2024-02-07,3519.72,147,544.75,4.32
경상대태양광,1,2024-02-08,3201.336,133,503.64,3.168
경상대태양광,1,2024-02-09,3352.392,140,525.96,5.4
경상대태양광,1,2024-02-10,3372.552,141,527.76,6.192
경상대태양광,1,2024-02-11,3086.28,129,481.96,2.88
경상대태양광,1,2024-02-12,3607.776,150,557.42,6.768
경상대태양광,1,2024-02-13,3277.152,137,523.8,5.256
경상대태양광,1,2024-02-14,752.472,31,148.39,1.152
경상대태양광,1,2024-02-15,1648.944,69,412.84,2.448
경상대태양광,1,2024-02-16,3677.76,153,560.66,4.032
경상대태양광,1,2024-02-17,3770.424,157,554.83,11.232
경상대태양광,1,2024-02-18,614.16,26,221.47,1.728
경상대태양광,1,2024-02-19,2407.608,100,490.46,2.304
경상대태양광,1,2024-02-20,102.384,4,32.47,0.288
경상대태양광,1,2024-02-21,273.456,11,58.6,1.872
경상대태양광,1,2024-02-22,538.776,22,104.97,1.224
경상대태양광,1,2024-02-23,878.832,37,138.74,10.008
경상대태양광,1,2024-02-24,2142.0,89,432.36,0.144
경상대태양광,1,2024-02-25,1424.304,59,238.53,19.584
경상대태양광,1,2024-02-26,3316.68,138,503.35,0.072
경상대태양광,1,2024-02-27,2987.784,124,522.57,1.512
경상대태양광,1,2024-02-28,3804.264,159,544.1,1.44
경상대태양광,1,2024-02-29,450.36,19,87.84,0.72
경상대태양광,1,2024-03-01,4138.992,172,613.44,4.104
경상대태양광,1,2024-03-02,4266.648,178,603.79,1.872
경상대태양광,1,2024-03-03,2583.216,108,467.35,1.944
경상대태양광,1,2024-03-04,2623.464,109,499.1,6.984
경상대태양광,1,2024-03-05,307.8,13,50.18,7.128
경상대태양광,1,2024-03-06,2804.184,117,491.9,18.504
경상대태양광,1,2024-03-07,2180.952,91,387.72,5.112
경상대태양광,1,2024-03-08,4279.464,178,599.97,3.528
경상대태양광,1,2024-03-09,4315.32,180,601.84,3.96
경상대태양광,1,2024-03-10,4263.264,178,593.35,3.816
경상대태양광,1,2024-03-11,2107.08,88,359.49,8.64
경상대태양광,1,2024-03-12,2467.296,103,397.58,4.824
경상대태양광,1,2024-03-13,4134.744,172,586.08,4.68
경상대태양광,1,2024-03-14,3767.4,157,562.46,5.184
경상대태양광,1,2024-03-15,4207.392,175,582.48,6.12
경상대태양광,1,2024-03-16,3704.688,154,558.72,5.832
경상대태양광,1,2024-03-17,3042.288,127,479.37,0.072
